user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars
hfoIiAO7fK6j211YpKdu6w,Mike,11,2016-01-18 17:55:02,0,1,0,0,4.09
vd9iO0xfxcnJosIKDVgNZA,Connie,2,2018-01-20 16:27:23,0,0,0,0,3.0
_uJq-FseXitkwylArXbcBA,Merlin,1,2019-09-03 23:25:06,0,0,0,0,1.0
8FtPYIOFsGYaIH65owEFZA,Holly,2,2018-01-05 20:48:51,0,2,0,0,1.0
MXcIqxkFgHChIy4VH9XTgg,Susan,2,2012-10-17 19:27:19,0,0,0,0,4.5
sJ4g4OJbOpotBWmGLyDs3w,Mike,1,2017-05-24 19:10:52,0,0,0,0,1.0
iLj1oIR8IxwbGBZ1V_5hhA,Molly,1,2011-08-26 03:31:30,2,0,0,0,1.0
SOWAJ6tozASOJvLjDHQIMQ,J,2,2016-03-20 06:35:38,1,0,0,0,4.67
j5DTXJe09s51QuV_OM2D9A,Christina,1,2016-01-17 02:21:10,0,0,0,0,4.0
2ooQtvjmivvJh_T6zd8nfw,Nic,1,2018-01-24 22:26:36,0,0,0,0,3.0
IQBcHfRsUVUo23A0OKuDIg,Jenna,4,2016-07-12 01:02:01,2,0,1,0,2.75
j1yzCYfA5KoJl-TBF1lOgw,d,1,2010-03-30 03:53:24,0,0,0,0,4.0
-QGgUvf3gYuxdGC2Aq67xQ,Meadow,2,2021-02-28 16:41:30,0,0,0,0,3.0
bL5xf4mE_Eufm4NA-cYCag,Matt,2,2016-06-11 17:59:10,1,0,0,0,1.0
0unDmVzuT3IrCi7ERvxTsw,Fan,1,2021-12-15 23:14:30,0,0,0,0,1.0
nw3chPlYVgdt3XceILtSqA,James,8,2011-04-24 16:11:27,10,0,2,1,3.75
-1tdGcWjpq1XN63PwhjDgQ,Lynne,1,2020-12-10 06:46:58,0,0,0,0,5.0
8Eq7BiPR9eegy9eV8neL5w,Lokesh,2,2015-02-27 17:42:53,1,1,0,0,1.0
lcEXXciOfP9EZLRraG10Kg,Charles,6,2014-01-09 19:34:53,1,0,1,0,3.17
jJ38ryB6eYuQwPtOUc_RDQ,Nathalie,1,2015-09-03 13:17:45,1,0,0,0,4.0
jTWlvRFTKN2lPzS8VukFSw,Louise,2,2012-05-16 13:17:19,7,0,0,0,1.5
GGBPoWhb2i8cBtaMROgklg,Tammy,2,2015-05-10 00:32:33,1,0,0,0,4.0
P7DA1XGj-MU7FcyV-_znIg,Kendra,1,2015-03-22 15:01:19,5,4,1,0,2.0
keSNg_VWsz8jPeNKhHBMjQ,Stephanie,1,2015-09-27 16:57:58,0,0,0,0,5.0
s9_XJXRZlR-YEGu8QEbsdA,Brandi,1,2014-07-17 16:19:01,3,0,1,0,5.0
dTJzZu3dnqPqZhOZOvcxJA,Kevin,2,2017-01-08 01:30:34,0,0,0,0,3.0
moExZDDdTq3j9bSrYamOzg,Sheri,5,2015-12-12 04:18:53,1,0,0,0,3.2
28nrZk6JVgUu0d0cS_EDTA,Erin,1,2014-11-09 20:04:50,1,0,0,0,4.0
f2dLDJ5RpdUoxCxQYqTiiw,May,1,2014-12-30 19:05:21,6,0,0,0,1.0
sGuabJ9KFJPfpQbTdHZDOQ,Patricia,1,2015-02-06 17:36:52,1,0,0,0,1.0
wJinoORu4NEvIEW_dDTaZA,Justin,2,2015-12-29 23:00:40,0,0,0,0,5.0
jv3fSPnWRxIVum48VxNXrg,Brian,1,2021-08-01 02:13:06,0,0,0,0,1.0
wTZoZw_K1-4uzYpzMG6XBg,David,1,2016-10-28 01:50:31,3,0,0,0,1.0
4AjTA3EUKe5qCHnLmDULKA,Scott,6,2015-07-08 19:22:44,4,1,1,0,3.86
BXjS_F8PDjYbof84ekdmUA,David,7,2014-01-06 20:59:31,3,1,0,0,3.5700000000000003
Y-Sl6WVPPd5nkzb13npsCg,Ian,1,2015-09-16 00:18:11,0,0,0,0,2.0
I-_1n1HgTQ_lfZVExZBxhg,Alaa,1,2015-09-12 23:58:55,0,0,1,0,1.0
GLKX7rc97OJmy5aMz_mAOQ,Melanie,1,2016-08-17 04:05:10,2,0,0,0,1.0
4tPSfZsQZdAFna_6SuzlYw,Adam,8,2014-09-06 23:40:53,2,0,0,0,2.75
Xw83-wta1YtrDrbyi9vm5A,Anne,1,2019-01-29 20:11:54,0,0,0,0,5.0
gGeg3t_hBZvtHbzt99Z0Ow,jessica,2,2011-06-08 23:33:40,8,4,0,0,1.0
cU4dFaoBS7fV-nl_iBK4qg,Adrienne,1,2016-07-11 18:03:35,1,0,0,0,3.33
Xq0Xxiyz35VdLsVCWCLTtw,Mackenzie,2,2014-02-18 22:28:45,4,0,0,0,5.0
mbraPPSqgy3JFevKRID0xQ,Adriana,1,2015-12-05 17:58:48,0,0,0,0,1.0
flYV3JEZDYHslletYp5tqg,Ryan,31,2015-06-05 21:38:34,28,7,5,0,3.5
T9Pc2qJ2Zp9x37Orpnmqww,Sheela,1,2015-01-26 04:00:33,0,0,0,0,1.0
5EO_D2aqQ7HqIDqhyqYtbw,James,1,2019-04-17 23:19:37,1,0,0,0,1.0
-s60rZL4V8HGvC1Oia59kA,Wylie,1,2014-06-08 06:52:13,2,0,0,0,1.0
XIbEOEmJ1cIkO40RRLodqQ,Lawrinda,2,2014-06-04 16:52:50,5,0,0,0,1.0
H_afQRiGfya9MbCSRNcsyw,Kelly,1,2021-08-05 15:49:50,0,0,0,0,1.0
BepFv6tEvuaro-XDnD_J7g,Kari,1,2014-10-06 19:29:44,0,0,0,0,1.0
6x1RcgVY_qcucNsARwWXrA,A,1,2014-05-07 18:22:51,0,0,0,0,1.0
3hpHSk0TZMMJEcYOuENKtw,Sapan,4,2014-01-23 19:00:45,0,0,0,0,4.75
lQIq8TIDIty33V9k1AIgug,Philip,1,2015-05-24 18:01:17,0,0,0,0,5.0
WEoGaw-oaCmxbjyib9YNHw,Gareth,2,2016-06-21 12:20:23,0,0,0,0,3.0
3op52WSOn4RmNuYNWqiRSA,Cody,1,2016-07-14 01:59:09,1,0,1,0,4.0
Dcf5Mx2S1kHjOBq5NJP2Rg,Makayla,2,2018-07-16 18:37:58,0,0,0,0,5.0
9D1sC95KEHRVxleKXI7LCw,Kelsey,1,2017-02-09 01:33:59,0,0,0,0,1.0
voFYgpOjXrWPpzE99_ywQA,J,1,2014-02-09 23:59:43,0,0,0,0,5.0
Rl0A1ncLwFbG9hHT1NJLxg,Paul,1,2014-11-17 21:11:12,0,0,0,0,2.0
EFaGOWSkEHrN6rqHdz2iyw,Corinna,3,2014-09-29 16:51:26,24,0,9,1,5.0
Om3kzKzGThvopEDhZzp10A,Barry,1,2019-07-22 19:59:21,0,0,0,0,1.0
zPPaV8f9uaeiJo7uqu9ROA,Jess,9,2016-03-10 00:02:23,4,0,0,0,4.22
-mkAxzpWIip6VZY4_f9FtQ,SymingC,2,2013-08-29 05:04:43,0,0,0,0,5.0
5PuVKBd_TbPxnl3YD2TH0A,Scott,1,2013-11-05 18:18:59,0,0,1,0,5.0
Pu55UuHSVqTzo0L7-xkXRQ,Eric,1,2022-01-09 06:23:42,0,0,0,0,1.0
Sg6Bmao765AcZ8R3PoBrOA,Eric,1,2016-05-27 03:31:43,0,2,0,0,1.0
hmj4cIm0uPtDo3xN_yuNaA,Sergiy,1,2018-01-21 05:48:10,0,0,0,0,1.0
rCy44o2V8HmBgKCGnoSAAw,Carla,1,2013-11-16 01:45:42,0,0,0,0,5.0
UnnpaThBeUhFhox31wv93w,Frank,2,2014-02-14 02:02:01,4,0,0,0,3.5
fXRx45lTWANI8YxEca62_A,Mmk,1,2015-12-02 05:43:27,1,0,0,0,4.0
r-H2SOUZpgkozTCkDu7iPQ,Andrew,1,2016-04-22 03:42:29,3,0,0,0,1.0
xLa2w7tqjtdo2Z7k1aebdw,Nancy,2,2013-10-09 03:36:07,4,0,1,0,4.0
CCJYDL3Mj3TglZ08UpSbzQ,Stephen,1,2019-09-11 01:16:17,0,0,0,0,1.0
iE_qhPB5bip__cAyBAXxkQ,Jan,2,2012-03-31 17:39:08,0,0,0,0,5.0
mo9plPfkWnwi5qgJsmW3xQ,Darrell,2,2021-08-12 23:43:19,0,0,0,0,1.0
kTzUAWXnNTz7GpshW8rUsQ,Jody,4,2015-08-05 18:59:17,1,0,0,0,3.25
EURYj_TgBgThMpTfqNx0sw,Cat,3,2014-04-14 10:45:13,0,0,0,0,3.67
WPNPAvtGUYX2WR567z4ytA,Marilyn,1,2020-04-04 16:42:49,0,0,0,0,1.0
_hgB1kTeSafmYpHarRha4w,Matt,3,2014-10-19 09:00:41,1,0,0,0,1.33
likVZH7lEFg1EsTRSr3WNA,Todd,3,2010-10-08 03:21:13,5,0,0,0,2.67
IjkpbjMmKhKkPXOGSLTs9Q,Robert,1,2017-02-03 06:46:33,0,0,0,0,5.0
4ELJTNwDcOYTlBdrxDYXXQ,Evan,2,2013-06-16 21:19:33,1,0,0,0,3.5
9g9sLbt5Dr2DURmLBzctbA,Aimee,1,2020-11-30 17:44:09,0,0,0,0,5.0
j-4yv2s7-xKDZpFRNEHa2Q,Cassandra,2,2012-02-18 19:47:55,1,0,2,0,2.5
j-Zb8kc2drpp4QJdk1eBFA,Gary,2,2015-06-07 01:27:46,0,0,0,0,4.0
4SrUd4COQ6K0JqY3hQLtQg,Braelyn,1,2019-03-06 06:50:25,0,0,0,0,2.0
Y3HXeVHsdGZh-g9GUTE80Q,Venus,3,2014-07-08 02:09:41,1,0,0,0,2.0
bae_Q10Gq4WSnflDXNSW4w,Sher,1,2017-12-26 18:57:16,0,0,0,0,4.0
c9MCEBJVswlx3hgIquyyMg,Ben,6,2017-11-02 22:13:20,1,0,0,0,2.33
dpHc6y_jcgurVubTHDjtfQ,Tyler,2,2014-10-20 20:42:10,0,0,0,0,1.5
yxf8RRP9S9bdMgXmEctoQQ,Danny,1,2016-06-15 19:40:18,0,0,0,0,5.0
qZFL8uPrIsR4SRdyLXIDRQ,Pete,4,2012-10-18 16:36:46,3,0,2,0,3.5
DSEQJx8UepRnC_dbgQFOaQ,Bonnet,4,2014-12-30 08:18:56,1,0,0,0,3.5
Aerm8qnHaAjNH43DaI3a1Q,Rochelle,1,2016-10-26 15:48:39,0,0,0,0,2.0
KqmNCznTeT-leGMPPjtzIA,Natalie,1,2014-05-12 01:13:02,2,0,1,0,5.0
hhVKOB7wdSAGjU4G1F1MGA,Isaac,2,2014-12-12 17:23:26,16,0,0,0,1.0
O3DYYxvLnq-j4VDq8BtByQ,Dominique,1,2021-12-30 04:49:28,0,0,0,0,1.0
F2pqat6V2j4WGArhql6ZvA,Andrew,1,2014-03-08 13:55:17,0,0,0,0,4.0
Ff5DkIGwiwKk-sLR8nGn3A,Sadness,2,2019-03-26 23:34:28,0,0,1,0,3.5
w9zpGni35k_03SSVH6SSiw,Deanna,1,2015-08-04 18:26:23,1,0,0,0,5.0
fvdmai7YY8WpFOnpP8b3gg,Mark,1,2015-02-17 16:46:46,0,0,0,0,5.0
FAqBqIy8DH0QmUWi_O3McQ,RICK,35,2010-04-10 12:20:04,78,23,7,0,3.47
FUNfLGFGAKqZ2Jlw_K0ulg,Jon,1,2014-11-27 02:32:52,0,0,0,0,5.0
BQ2TlRRe_0TuMxVefG1EwA,Cory,2,2021-01-16 00:10:04,0,0,0,0,4.5
9dNG0t20X26-_TMUzjVtTQ,Nick,2,2016-11-21 03:03:25,2,6,2,0,1.0
K0n3gsGeo6DeKd9l7ohbxQ,Suzanne,4,2013-04-06 16:39:21,0,0,0,0,5.0
rI1tRPDJie7HlCTnvf764A,missy,8,2011-03-26 17:24:59,1,1,1,0,2.38
ZHEbm-ouxEjamCsmjRn1hg,K,17,2010-03-08 18:01:55,76,11,7,0,3.0
GdBB_EiemJRiTQA-B_5Yhg,Jon,1,2014-02-23 06:07:36,1,0,0,0,1.0
AOGO9RYJUxS2dCZ0TSRxdw,Phantom,1,2022-01-12 04:22:04,1,0,0,0,1.0
Fs1-X1p5l04SXZOgP7FJKA,Regine,3,2020-01-10 06:48:23,1,1,1,0,3.67
lS4l47b27-VcAr5eqQYOxQ,Marina,8,2018-07-08 21:25:09,2,0,0,0,4.44
a8YuvgLUwjCstXN_32JBWw,Tamara,1,2020-11-13 05:54:51,1,0,0,0,1.0
lNuVBcfazAKkbhNdXre1bA,Christina,1,2017-05-04 05:39:30,1,1,1,0,1.0
m-RYA9XjavPnBb0PGThmYw,Ryan,4,2017-09-11 15:22:42,2,0,0,0,2.0
h7pGVKgxwSQwG3RdJCF_Ew,Don,2,2013-04-27 15:00:45,3,0,0,0,3.5
cZnhN8f7opZstBxJ67IfKA,Brad,4,2014-04-14 12:21:02,4,0,0,0,3.0
aAhqdHJHRonTo5qkOX-zbQ,Richelle,8,2015-01-18 17:50:28,13,0,2,0,2.0
n6LuykEV2s4aB5qkyHBuRg,Christine,1,2011-09-16 02:52:45,0,0,0,0,4.0
CM8FUlsg-yiqEMQBYerFXQ,Mariano,1,2018-10-06 04:05:34,0,0,0,0,1.0
NdfaH2t8lp7551Di0fFZbg,Kyria,3,2011-04-08 02:45:39,2,0,0,0,2.33
V-2QsHf3JUrjO-Lvfdo6KQ,Aref,1,2021-08-21 07:11:46,1,0,0,0,1.0
6rAIv4knwsqwgoQ8XN-hgQ,Michael,2,2018-03-07 15:02:42,0,0,0,0,2.33
iTj6SyLwpAY6Sfffddv9tA,Lawrence,1,2020-02-17 13:46:39,0,0,0,0,5.0
lTg-neWFSMbRJDvtdfAFkg,Hia,1,2015-06-07 06:52:43,0,0,0,0,1.0
amkctKA0N7cqFhtyanKRow,Po,1,2011-07-06 18:19:00,4,1,1,0,3.0
ZnxFKuo6zy_oBWKtfTq7MQ,Magnus,1,2013-10-11 22:12:36,0,0,0,0,5.0
2JpI8gud_e0CPuGnsYywWw,Wylde,4,2013-09-28 01:23:13,8,17,0,0,5.0
TsgxCYHD_qwIMnllgxnSLw,Anonymous,1,2012-12-12 02:05:01,0,0,0,0,1.0
q6aKXe9fyRcb5bDIyakDUQ,Tim,5,2014-07-10 15:38:47,3,1,1,0,4.4
YbaYehvYyJRwKA0NWBDK9g,Andy,1,2017-08-12 22:59:07,0,0,0,0,5.0
VrPMuTqDDuQyFBhhJZsk8Q,Cathy,1,2018-09-01 16:52:25,0,0,0,0,2.0
9mvCtu1AKlUis47cLa9T-g,Joanne,1,2011-10-08 03:02:35,0,0,0,0,4.5
PpBtAY_4O7zzS9h0aUuzeg,Brian,4,2017-06-27 04:09:20,0,0,0,0,4.25
kXUaZxATHj0HzZpxLX7AFQ,Lori,2,2017-03-11 01:32:26,0,0,0,0,3.0
DHTdr9Z-_8G6uJE5UxrZTw,Wes,1,2021-10-07 12:35:42,2,0,0,0,1.0
BpHZo5hvYWp7ZeSsfcDyiw,Kyla,1,2016-05-10 21:24:08,0,0,0,0,5.0
XvXBfHdtI7zduiVLzojVFQ,Jerry,2,2016-09-08 00:11:24,2,2,2,0,5.0
Ko74UCUi7pB9-e69C6NzcA,Pratyush,1,2020-05-04 21:33:55,0,0,0,0,5.0
OZfjaYQbxLa0I2i8v6sOLQ,Nate,1,2011-11-02 23:18:22,0,0,0,0,1.0
2N_e5z5Q2EBa-Wj0cXfTLA,Rex,1,2013-04-05 04:30:16,1,0,0,0,1.0
y0YbMGdp81BjahmPaD5jxA,Jessica,1,2021-08-23 19:34:42,0,0,0,0,1.0
GJA_35cjmlcDsE3bOL3aZQ,Zachary,5,2012-04-03 04:41:32,12,13,4,0,3.4
kW4S9klZPY7CUgeKkCBdpA,Lily,2,2013-02-27 20:45:28,63,4,10,0,5.0
N_PWQgJ9MpQBS81nywZqFQ,Joshua,3,2014-10-31 12:46:07,1,0,0,0,4.0
dui3LMccNE0NRY0M86A5Tg,Justin,2,2013-05-12 01:21:22,3,2,3,0,4.5
f1_XwsJc9CW3BNYNkU9q8Q,Brad,3,2011-05-17 06:11:04,1,0,0,0,2.0
WtVhyB77lj6hNJKZcyawig,Salman,5,2014-12-25 23:58:38,4,3,0,0,3.4
ygCHEKlinsYcbYSKzEm5nw,Jane,1,2020-10-01 18:54:48,0,0,0,0,1.0
v7fzOdbiKYO-g_5doBr8jA,Liz,29,2011-07-31 17:41:00,58,2,27,0,4.07
E9cHQOZzH21HHwSoj_h0Aw,Mary,2,2013-10-01 20:52:23,6,0,0,0,1.5
6jg-xbuJA9tkAU2sDIZIag,Martin,3,2015-09-22 21:06:42,6,0,2,0,5.0
cf5e2Wcf05DLbZ-oetfHKw,Tim,2,2021-02-12 21:21:32,0,0,0,0,5.0
1n3IkdUhl8SD8JRFI-wtSQ,William,1,2016-06-21 17:16:11,0,0,0,0,3.0
xafAKGHQPpxZ1-dhJgBpxg,Ray,1,2016-02-18 22:11:39,1,0,0,0,3.0
WZmykzPN4A5ZVzn03XGErA,Tara,2,2014-12-10 18:19:06,0,0,0,0,3.0
kBMqhC6GtQQS6euq_ny4zw,Jodi,2,2018-01-11 01:44:37,0,0,0,0,5.0
jweRk-qImXRJT0IPCYl-Qw,Dee,1,2016-09-28 03:16:13,0,0,0,0,5.0
qT4HobpuDH3ExZhWCWsCQA,Trevor,1,2011-01-01 08:03:10,2,0,1,0,5.0
dZqI9uyYiEKe_EwR3Cvx6g,Abraham,1,2019-01-04 07:07:52,0,0,0,0,5.0
b-HphmlnZY2O_6vxYHJhrg,Liam,1,2013-04-01 02:22:49,2,1,0,0,2.0
Po_28MG_DMLtmNSgVy0sdw,Paul,2,2015-07-04 19:06:02,0,0,0,0,3.0
bTsD-i_N7DUU3v8jrXm7HA,Elaine,2,2014-04-05 20:15:17,1,0,0,0,1.5
_8-IYatqeR15Jdb7lssC0g,Lesley,1,2018-12-14 20:07:30,1,0,0,0,1.0
qSc8BVuMxQB0ZtfbGIDv1Q,Keaton,1,2015-04-07 02:40:31,1,0,0,0,5.0
U9nW2uOp6Xwyo9mfTp6vjQ,Kari,2,2020-10-16 23:12:58,0,0,0,0,1.0
Fr3kSNOHHuQLKgsRxKVPBA,A,2,2013-05-20 22:02:46,0,0,0,0,2.0
Z7_7hsicMgH351DCnXkJ3A,Ellen,2,2019-05-23 01:47:52,0,0,0,0,1.0
dGf_s79mTgbyYbDTOkwO3w,Alli,8,2011-01-03 04:58:58,10,3,3,0,4.25
ma_j-qPB35RXgYXWPbiL5g,Trish,2,2014-12-12 04:51:48,2,0,0,0,1.0
7RIcGYaeunkatSG027kyEw,John,1,2019-09-29 04:02:50,0,0,0,0,2.0
kJDqK1XIk9v1Ewx_VTn6qw,Haylea,1,2019-10-13 04:47:08,0,0,0,0,1.0
dHo3ctvoGuthao44eji-HA,Nesen,6,2013-03-26 05:28:20,2,0,0,0,4.0
Eq9ZvDQKUQhPMPoIisjWqQ,Rob,10,2014-09-21 06:47:35,3,2,1,0,2.8200000000000003
8qICz6esQ4YREoDHGrKPlw,Brock,11,2015-09-29 23:22:47,1,2,1,0,3.82
Xf3Lql-1QX3Z8wKQsDoOgA,peng,1,2021-05-20 04:23:25,1,1,1,0,5.0
HH3JdxiL5EymoDYYF8qcWw,Corey,1,2014-09-15 02:56:59,0,0,0,0,5.0
bIOfY2WlaEGUGqSbONktrA,A,1,2017-08-14 01:09:42,0,0,0,0,2.0
lTlVxN4mXnzXxIsJpkKSlQ,Jo,2,2013-08-16 04:39:52,0,0,0,0,1.0
TLH1g81JPr8eOva4IHlqBA,Mike,1,2015-09-07 02:01:57,0,0,0,0,1.0
sLWEJCZW01HJrzpYl22ftw,Dwight,2,2014-11-23 03:12:11,1,0,0,0,4.5
0i70YIJqUUBHbTHoe5-YHg,D,4,2014-09-03 02:14:34,0,0,0,0,3.25
iajYy6pI0GFaO-qZ_CVozg,Lisa,1,2011-09-14 23:49:09,0,0,0,0,4.0
9FB0d0OLjpq7BqPUnkCz4g,Melanie,1,2015-03-01 21:33:11,0,0,0,0,5.0
nhPCLyv0xvfZjRw9agNL8w,Real,5,2013-02-15 07:03:29,7,3,0,0,1.0
tVK9Ha1JnB3CiyTQburgYw,Shawna,1,2018-02-07 17:12:53,0,0,0,0,5.0
JMdIzKJo_JlNygVWb-2WNQ,Mark,1,2019-04-05 23:34:34,0,0,0,0,5.0
khKHWOFBUbxtNrItEIaXnw,Ronald,1,2009-11-19 19:18:12,5,0,0,0,5.0
12fI0nVwJpboZntnFRtE9g,Steve,2,2015-06-21 19:55:03,0,0,0,0,1.67
uDXYyi-KEP5cKORvMQAJ2w,Katja,1,2012-11-17 21:41:46,0,0,0,0,1.0
0P7yrokY-SqOxQcF2a_6Nw,Derrick,2,2021-12-22 02:39:26,0,0,0,0,4.0
niW58397vyJHGLQ22sv3Ng,Neil,1,2014-10-16 22:43:27,0,0,0,0,3.0
IXKE3TlcSu9HniHuQyUtpw,Linda,1,2018-06-23 19:36:09,0,0,0,0,1.0
DF9il0JtyKu68shqEiCDvQ,Marilyn,1,2021-05-27 17:28:42,0,0,0,0,1.0
mPghlx8sGs_2L3lfxsdbAw,Leila,2,2014-03-02 20:42:41,1,1,0,0,3.5
VyFCFErXdRs5K8r4p8CSTg,No,1,2018-06-15 22:39:23,0,0,0,0,1.0
eYfG6nWseWA6EPxmw28r7w,Jeff,1,2021-08-11 20:19:08,0,0,0,0,1.0
Eo-p7YF_V8Ic7eN7Ro8SMw,Jai,3,2016-06-17 23:25:29,2,0,0,0,3.8
3B34xT7u7TZqjb0pcx50Xg,Jennifer,1,2016-12-16 05:29:41,0,0,0,0,5.0
Uh0Ysg-NS_UtomsIHB_hnQ,John,2,2013-03-18 05:13:41,0,1,1,0,3.0
RkJlEigQSRYm5hvqhGoH3Q,Nic,2,2014-04-08 03:18:38,1,0,0,0,3.0
sGUR82-n1B9q6ka48yv6vg,Amy,1,2014-10-06 19:18:04,0,0,0,0,1.0
0z98od2iyso43MD2_28oxA,Chalaka,1,2011-06-19 17:33:24,2,0,0,0,1.0
0P0EDLtNvRwusgUaPnEMyA,Cassie,1,2015-04-15 06:39:49,0,0,0,0,1.0
v_Z0cXieJBaMll1rDiEWqA,Tony,1,2016-06-11 02:54:06,1,0,0,0,5.0
KyyoAkuUDy7dxOxGmECYuA,Sam,3,2015-10-09 03:11:53,2,0,0,0,3.0
6wKFepH-2kAzkb3O0QFSJw,Thy,1,2017-08-13 18:38:13,0,0,0,0,1.0
ItaAZ_7CHLmuMdnV1mjPUw,Michele,1,2016-09-08 02:00:30,0,0,1,0,5.0
gugeveaaZEdvIAGa-M9zHw,Andrew,4,2020-01-04 22:56:16,0,2,0,0,1.0
X55BeP00BQ4inkRjE_s5BQ,Amanda,10,2016-01-03 03:09:33,3,0,0,0,4.3
vY53SFftvQQG2w6D6g-GgQ,Dennis,2,2013-08-22 23:31:30,2,0,0,0,3.0
_rdfPgX_cbXnerakMsGVEg,K,1,2018-10-20 22:33:41,0,0,0,0,1.0
E4xOUz5Rl4NGe5OPuTbahw,Jacqueline,2,2014-01-23 00:39:28,4,0,0,0,3.0
isBIbtQ3YMgw-5R_nShafw,Tom,1,2010-12-19 17:02:55,2,2,2,0,5.0
n0eITcE4t-BClJ4LpLc6ZA,Bootsy,1,2013-08-05 22:18:27,0,0,0,0,4.0
2qJv_tZu1u6ZwI6Xuxi9tg,Samantha,3,2013-06-30 02:23:51,5,2,0,0,5.0
mhZz_R9xPUbkQQ8OVlT5VA,Bill,3,2017-09-12 16:03:49,0,0,0,0,1.0
JcxwveM4NQoyC3sZK3QFFA,Adam,1,2011-04-26 17:49:37,14,3,1,0,2.0
IrLkyOHsRVmilbz7emSN_A,Miki,1,2013-09-30 02:21:43,0,2,0,0,1.0
s1aFJtMZboVXQmxvgbF4KQ,Alice,1,2017-09-25 04:58:04,0,0,0,0,5.0
miaRzQkJ7NLGXbCtjpxu1A,Anna,1,2017-09-05 21:44:37,0,0,0,0,5.0
b_oxdhfCz7MUw7jZTD_CPQ,Christine,2,2018-06-27 01:35:25,0,0,0,0,3.5
MVdZwUYExSGnOHDZMJ82tw,Lisa,7,2014-07-30 15:54:26,6,1,0,0,1.89
A43d2qqDLFaUQiTZLfD2Yw,Kat,1,2014-12-04 19:28:42,0,0,0,0,2.0
TVrjVOP_lXwfsgRZRBeHlQ,Jo,1,2013-09-07 23:54:03,6,0,0,0,1.0
7l4OoxWFQo7kPKwJ-FWJxw,Travis,1,2014-10-06 22:23:00,4,0,0,0,2.0
NJHcT7kxhl5QRZG33vD27A,Joyce,1,2016-04-06 23:00:25,2,0,0,0,1.0
FlKcAAZFZALs8-qKvJiIsA,T,1,2017-03-09 12:33:05,0,0,0,0,1.0
0WcOUvGLrm91r3N3-aDVOg,Victoria,1,2015-02-23 22:21:17,6,1,0,0,1.0
mKKZg9c6HU7Yaeqc26ejew,Kali,2,2014-11-05 18:20:01,3,0,1,0,2.0
XLq7QQCeTVLOxvzDuLS2wQ,Kelsey,4,2014-07-16 17:45:12,5,0,1,0,2.5
o706_7oLFIueGKB0wB-iWQ,Marnie,1,2018-10-06 12:31:53,1,0,0,0,5.0
dSB9NkUXc4v0vFU8bwMtXw,Ess,1,2015-07-08 16:54:46,0,0,0,0,4.0
nRjMKZKXRcsbyEjXFPbyHQ,Shawn,1,2020-04-23 15:57:47,0,0,0,0,1.0
Qpf4_yQ_0jWp9qqmruqGsQ,Samuel,2,2017-12-04 00:32:10,0,0,0,0,5.0
MDeXm7jgDun29qVn96c-VA,Jesse,2,2012-12-08 20:11:32,1,0,0,0,4.0
dCsXRo0DhstOYiAtJ7ddZw,Paula,3,2016-02-03 07:08:19,1,1,0,0,5.0
TU0RC_EM-ORbTRnJP9IE4w,Tara,1,2016-07-23 21:22:51,0,0,0,0,5.0
Rqv4NhgWn0M7Pp0JEb_izw,Epyx,8,2012-10-05 00:41:31,8,1,1,0,2.8200000000000003
AsvHA2CaSPjsPY4A26WAkQ,Lauren,2,2012-11-17 02:07:33,1,0,0,0,2.5
qZHszMLBtz3E0kJjectNdw,Audrey,2,2019-10-04 00:00:46,0,1,0,0,4.5
1CUVq_unVF2JRB2j3tOeBQ,Brian,20,2015-09-20 00:17:19,6,3,1,1,3.75
7Kne5vMCjvjAlF7DCvzCeQ,Beshoy,1,2018-01-06 07:49:07,1,0,0,0,1.0
KHfCR9-OTwMvU0jgHAYwGA,Adabethe,1,2018-04-21 18:36:47,3,0,0,0,1.0
wbVmhnYysbFRZVk2DJ0Wqw,David,3,2014-06-28 15:02:25,4,1,0,0,1.33
5EqLN8w_fBfD0QNo3V2aAg,Maury,8,2015-03-14 22:42:32,5,0,0,0,4.5
0WoL_jHq63zm-arDoE-i_g,Alex,1,2015-10-31 23:54:28,0,0,0,0,5.0
bZH86vLAC2Y_ve2VVMMfkw,Kenny,2,2013-03-13 07:03:40,12,1,11,0,5.0
yKDHaFXU-Moznnjs7sQ1Rg,Eric,2,2015-06-27 17:04:44,0,0,0,0,4.0
rkTLXNkNyeB43CjVh6Sd0g,Ashley,1,2014-12-23 23:25:41,0,0,0,0,1.0
zE6hORN5I4RzXUV4G_UInw,Ray,4,2014-06-18 22:53:54,1,1,0,0,3.0
n2wOgtzx2La8pjZjsLf6yg,Kelly,1,2021-09-10 18:02:12,1,0,0,0,1.0
nW9dSTiBtaylV7n-sfIqYQ,Lucy,8,2015-10-25 18:27:33,5,0,0,0,4.38
eOL0VRrSGtAUwwQeHAjGpg,Brown,1,2012-07-10 04:35:41,0,0,0,0,3.0
x8t7hTTJHO04zd__--pXLg,Charles,1,2019-07-31 22:33:51,0,0,0,0,1.0
UgxEjNuYH5YPBLOBVe0z9A,S,43,2016-10-14 16:30:57,19,0,8,0,4.49
Cyvyek1ZBGdgcw66MbOowQ,Norm,3,2016-08-07 16:09:35,4,1,1,0,3.67
np0j6yY1rvMbZMvylHER3w,Jim,2,2013-04-21 14:23:52,0,1,0,0,3.0
